Data de Produção Acumulada,Cod. Ordem,Cod Recurso,Cod Produto,Qt. Total Acumulada Produzida até a data específica,Qt. Acumulada Refugada até a data específica,Qtd. Acumulada total Retrabalhada até a data específica,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo total de Massa Acumulada,Tempo Restante para Manutenção
2023-10-02,8455042,IJ-118,SA05780,193,52,5,1.0,PC,P212/1,1.3366449272699183,-133
2023-02-12,1645442,IJ-118,SA02961,956,48,19,1.0,PC,P212/1,1.3122796095889262,-365
2023-06-28,9793796,IJ-046,SA05780,579,10,20,1.0,PC,P212/1,0.9811422294776629,-229
2023-01-12,3513107,IJ-046,SA02004,311,85,24,1.0,PC,P212/1,0.5340839308569766,-396
2023-04-18,8442464,IJ-046,SA05780,740,11,40,1.0,PC,P212/1,1.4773416565484203,-300
2023-09-21,1768699,IJ-117,SA05780,482,81,34,1.0,PC,P212/1,0.9226759399922224,-144
2023-05-26,3502806,IJ-046,SA05780,677,28,1,1.0,PC,N-142/67,1.3353323902315264,-262
2023-10-09,8730859,IJ-117,SA02004,916,3,34,1.0,PC,N-142/67,1.2246819385065617,-126
2023-03-14,4504249,IJ-046,SA02961,583,5,8,1.0,PC,N-142/67,1.418363040452387,-335
2023-10-22,7387756,IJ-118,SA02004,178,92,47,1.0,PC,N-142/67,1.4368742776036378,-113
2023-01-05,8670745,IJ-117,SA02004,464,94,24,1.0,PC,P212/1,1.1292192361715103,-403
2023-08-01,4918224,IJ-046,SA05780,12,76,46,1.0,PC,N-142/67,0.6368100145613842,-195
2023-07-13,5404088,IJ-117,SA02961,339,28,9,1.0,PC,N-142/67,1.4504983463847345,-214
2023-08-05,8862482,IJ-117,SA05780,348,99,27,1.0,PC,P212/1,1.3974175403658051,-191
2023-01-24,4384291,IJ-046,SA02004,754,51,1,1.0,PC,N-142/67,1.433257792232309,-384
2023-04-28,5637446,IJ-118,SA02961,747,52,44,1.0,PC,N-142/67,1.298118381919577,-290
2023-09-03,6418519,IJ-046,SA05780,563,81,29,1.0,PC,N-142/67,0.7356446449512047,-162
2023-06-29,8389980,IJ-046,SA02961,626,38,49,1.0,PC,N-142/67,0.5306877027263333,-228
2023-01-15,8860983,IJ-118,SA02004,912,67,21,1.0,PC,N-142/67,1.0992738033970033,-393
2023-08-01,2366854,IJ-118,SA02961,702,57,33,1.0,PC,N-142/67,0.5079902710123197,-195
2023-11-17,6025567,IJ-046,SA02004,931,62,30,1.0,PC,P212/1,1.2165896650402663,-87
2023-09-24,6623990,IJ-118,SA02004,676,81,34,1.0,PC,N-142/67,1.070648661752105,-141
2023-09-04,5495490,IJ-118,SA05780,733,50,49,1.0,PC,N-142/67,0.9909185275639534,-161
2023-05-18,4793420,IJ-117,SA05780,869,16,49,1.0,PC,P212/1,0.8723480510099575,-270
2023-05-22,4583346,IJ-046,SA02004,230,21,40,1.0,PC,P212/1,1.0004096998660716,-266
2023-01-17,5444485,IJ-117,SA02961,144,80,41,1.0,PC,P212/1,0.7634367396758013,-391
2023-11-17,7833590,IJ-118,SA02961,643,54,46,1.0,PC,N-142/67,1.1956155062420617,-87
2023-04-06,5195907,IJ-118,SA05780,673,75,16,1.0,PC,N-142/67,1.4852615397383118,-312
2023-05-10,4289358,IJ-046,SA02961,768,88,15,1.0,PC,N-142/67,0.9148974695585842,-278
2023-09-07,9481836,IJ-046,SA02004,984,58,26,1.0,PC,N-142/67,1.24597970412341,-158
2023-01-23,4192681,IJ-118,SA02004,716,79,23,1.0,PC,N-142/67,1.137166159939405,-385
2023-11-24,5948053,IJ-046,SA05780,697,59,14,1.0,PC,N-142/67,0.9507823021663135,-80
2023-10-30,6035743,IJ-118,SA05780,537,22,32,1.0,PC,N-142/67,1.286197797578836,-105
2023-02-13,6115002,IJ-117,SA05780,407,40,18,1.0,PC,N-142/67,0.5766190957696556,-364
2023-10-28,2947884,IJ-118,SA05780,780,21,17,1.0,PC,N-142/67,1.1352128740214287,-107
2023-04-28,1528900,IJ-046,SA05780,595,17,30,1.0,PC,N-142/67,0.8917382100902257,-290
2023-09-17,9861199,IJ-117,SA05780,785,1,11,1.0,PC,N-142/67,1.376764785171905,-148
2023-04-04,1284426,IJ-046,SA05780,949,55,12,1.0,PC,P212/1,0.8568571026922888,-314
2023-11-26,9096905,IJ-118,SA02004,635,92,37,1.0,PC,N-142/67,0.9858832312768977,-78
2023-01-20,5783668,IJ-046,SA05780,297,99,1,1.0,PC,N-142/67,1.0912132264951444,-388
2023-04-05,3840682,IJ-117,SA02004,475,59,13,1.0,PC,N-142/67,1.4326515214399294,-313
2023-12-09,7191025,IJ-117,SA02961,769,84,37,1.0,PC,N-142/67,1.009130089871157,-65
2023-05-02,6471166,IJ-046,SA05780,594,70,7,1.0,PC,N-142/67,1.4531346985712252,-286
2023-09-11,4791991,IJ-117,SA05780,324,97,18,1.0,PC,N-142/67,1.4150679852643897,-154
2023-05-23,1153933,IJ-046,SA02004,423,93,44,1.0,PC,P212/1,0.9867967992737,-265
2023-03-06,7596566,IJ-117,SA02961,735,16,18,1.0,PC,N-142/67,1.0122524150624486,-343
2023-01-27,5413747,IJ-117,SA02961,468,72,22,1.0,PC,P212/1,1.2396998918100874,-381
2023-04-23,6609031,IJ-117,SA02961,119,15,19,1.0,PC,N-142/67,1.4095750505540403,-295
2023-10-05,9888383,IJ-117,SA02004,599,91,10,1.0,PC,N-142/67,0.9139579217016899,-130
2023-02-18,6244741,IJ-117,SA02004,844,76,38,1.0,PC,N-142/67,1.2910459852106038,-359
2023-12-07,5410310,IJ-117,SA02004,551,57,29,1.0,PC,P212/1,0.8440849345883494,-67
2023-11-15,7653583,IJ-046,SA02004,328,51,39,1.0,PC,P212/1,0.7768896782858367,-89
2023-05-05,1912212,IJ-046,SA02961,240,51,28,1.0,PC,N-142/67,0.6839315271405529,-283
2023-06-18,4882127,IJ-117,SA05780,653,45,8,1.0,PC,N-142/67,1.4789333887459581,-239
2023-04-16,6337650,IJ-046,SA05780,12,52,7,1.0,PC,N-142/67,0.9485639958445781,-302
2023-04-28,2374583,IJ-118,SA02004,727,65,27,1.0,PC,N-142/67,0.5926881615289519,-290
2023-06-12,9465573,IJ-117,SA05780,254,61,10,1.0,PC,P212/1,1.248982448505182,-245
2023-06-10,6683103,IJ-117,SA05780,834,52,15,1.0,PC,P212/1,1.1317621814415295,-247
2023-11-03,2653837,IJ-117,SA05780,547,85,26,1.0,PC,N-142/67,0.7486166747427474,-101
2023-12-23,9753475,IJ-046,SA02004,287,15,14,1.0,PC,P212/1,1.4990708383394338,-51
2023-08-11,5878676,IJ-046,SA05780,670,92,40,1.0,PC,N-142/67,1.4120102490362827,-185
2023-02-01,4538561,IJ-117,SA02004,300,35,18,1.0,PC,P212/1,0.8227789198616486,-376
2023-09-05,7025224,IJ-118,SA05780,708,3,23,1.0,PC,P212/1,1.144237362464596,-160
2023-02-06,3900117,IJ-117,SA05780,32,9,16,1.0,PC,N-142/67,0.9098401116570485,-371
2023-11-29,4047628,IJ-046,SA05780,41,61,41,1.0,PC,N-142/67,1.3928366682100832,-75
2023-11-15,9923477,IJ-118,SA05780,347,17,34,1.0,PC,P212/1,1.4099211133349105,-89
2023-09-04,6037003,IJ-046,SA02961,538,15,38,1.0,PC,P212/1,0.8532085173988876,-161
2023-07-10,7094955,IJ-046,SA05780,464,28,27,1.0,PC,P212/1,0.579531108495139,-217
2023-11-02,2157061,IJ-118,SA05780,806,46,46,1.0,PC,P212/1,1.4028474358408367,-102
2023-03-22,2452591,IJ-118,SA02004,678,83,10,1.0,PC,P212/1,1.3748177124364673,-327
2023-05-24,7256081,IJ-118,SA02961,739,72,14,1.0,PC,P212/1,0.5381969092386121,-264
2023-11-12,1050922,IJ-046,SA05780,748,78,20,1.0,PC,N-142/67,1.4050439072674235,-92
2023-10-30,2766975,IJ-117,SA02961,347,94,18,1.0,PC,P212/1,0.9667118107277332,-105
2023-03-28,5990356,IJ-117,SA05780,141,29,13,1.0,PC,P212/1,0.7896623529054448,-321
2023-10-22,9354753,IJ-046,SA05780,832,69,27,1.0,PC,P212/1,0.5074261813400716,-113
2023-01-13,4127927,IJ-117,SA02961,649,74,2,1.0,PC,P212/1,0.8667774134545354,-395
2023-04-09,4359812,IJ-117,SA02004,737,52,39,1.0,PC,P212/1,1.2625300116912157,-309
2023-03-18,5917923,IJ-118,SA05780,809,5,31,1.0,PC,P212/1,1.41944592003003,-331
2023-09-02,9234259,IJ-046,SA02961,915,96,13,1.0,PC,N-142/67,1.2090102176906576,-163
2023-10-19,7161620,IJ-118,SA02004,602,50,12,1.0,PC,P212/1,1.173658188018022,-116
2023-03-09,3657540,IJ-117,SA02961,293,56,39,1.0,PC,N-142/67,0.8623879636856895,-340
2023-04-15,3506384,IJ-118,SA02961,251,26,46,1.0,PC,N-142/67,1.1872673483645166,-303
2023-05-28,1787421,IJ-118,SA02961,749,41,18,1.0,PC,N-142/67,0.9692464941617952,-260
2023-11-13,4789180,IJ-118,SA05780,723,41,13,1.0,PC,N-142/67,0.8354513265248249,-91
2023-06-27,3125567,IJ-117,SA02004,25,22,27,1.0,PC,P212/1,0.763339098636888,-230
2023-07-12,5863650,IJ-046,SA02961,409,19,29,1.0,PC,N-142/67,0.7614399983677509,-215
2023-08-26,2282712,IJ-117,SA05780,123,6,38,1.0,PC,N-142/67,0.711472830617486,-170
2023-01-25,9562637,IJ-117,SA05780,927,38,37,1.0,PC,P212/1,1.03503977956189,-383
2023-12-30,2583423,IJ-118,SA02004,967,42,28,1.0,PC,N-142/67,0.5664898818433948,-44
2023-12-31,4716364,IJ-046,SA02961,899,53,38,1.0,PC,P212/1,1.0046542193945656,-43
2023-08-23,5490333,IJ-118,SA02961,382,43,29,1.0,PC,P212/1,0.8806024511160679,-173
2023-05-14,7917623,IJ-118,SA05780,683,85,33,1.0,PC,P212/1,0.7377518988215752,-274
2023-04-03,6474977,IJ-046,SA02961,620,78,22,1.0,PC,P212/1,1.3562960464030245,-315
2023-09-27,5336208,IJ-117,SA05780,938,49,36,1.0,PC,P212/1,1.355752525312124,-138
2023-04-21,3504275,IJ-046,SA05780,778,2,11,1.0,PC,N-142/67,1.2198727996485343,-297
2023-01-13,6380741,IJ-117,SA05780,608,80,6,1.0,PC,N-142/67,0.8097996252756747,-395
2023-05-21,8678237,IJ-117,SA02961,398,59,8,1.0,PC,N-142/67,1.3780385030886229,-267
2023-11-08,4225549,IJ-046,SA02004,78,60,6,1.0,PC,N-142/67,1.0201356109657032,-96
2023-04-22,6670067,IJ-046,SA02961,546,81,28,1.0,PC,N-142/67,0.8879331849667947,-296
2023-05-21,1227565,IJ-046,SA02004,233,13,29,1.0,PC,P212/1,1.1488786568802345,-267
2023-03-10,9942015,IJ-117,SA02004,74,99,19,1.0,PC,N-142/67,0.9529412187566849,-339
2023-04-03,1921554,IJ-046,SA05780,757,9,36,1.0,PC,P212/1,0.5511720215353195,-315
2023-10-04,7373568,IJ-046,SA02961,644,72,12,1.0,PC,P212/1,1.2293752992623996,-131
2023-12-03,9979191,IJ-046,SA02004,227,68,33,1.0,PC,N-142/67,1.2199349290699688,-71
2023-08-15,4250856,IJ-046,SA05780,355,57,45,1.0,PC,N-142/67,0.7494034534640868,-181
2023-05-15,2149544,IJ-046,SA02961,368,78,2,1.0,PC,N-142/67,1.0144857186975673,-273
2023-09-22,8581326,IJ-117,SA02004,971,11,7,1.0,PC,N-142/67,1.0262882354672644,-143
2023-01-05,2907892,IJ-118,SA02961,704,95,17,1.0,PC,N-142/67,1.4368396544890847,-403
2023-01-16,9803748,IJ-046,SA05780,496,57,27,1.0,PC,P212/1,1.4597511630535043,-392
2023-01-09,4184672,IJ-117,SA02961,548,73,1,1.0,PC,P212/1,0.6003888246908409,-399
2023-08-24,1737069,IJ-046,SA05780,704,1,41,1.0,PC,P212/1,0.8116200594649337,-172
2023-05-24,2418382,IJ-117,SA02961,469,97,46,1.0,PC,P212/1,1.0863565324898392,-264
2023-05-11,9268216,IJ-117,SA02004,272,14,1,1.0,PC,N-142/67,0.9919712228797011,-277
2023-01-14,6980155,IJ-117,SA02961,570,79,30,1.0,PC,P212/1,0.925954659018093,-394
2023-06-20,5108146,IJ-118,SA02961,615,63,14,1.0,PC,P212/1,1.0813596077440004,-237
2023-02-15,1354228,IJ-117,SA02961,303,48,48,1.0,PC,P212/1,0.7701757330227201,-362
2023-12-30,6912334,IJ-118,SA02004,709,88,3,1.0,PC,N-142/67,0.8041801347617573,-44
2023-01-26,5233768,IJ-046,SA05780,512,95,35,1.0,PC,N-142/67,0.5964795621924911,-382
2023-10-23,1916341,IJ-117,SA05780,86,94,44,1.0,PC,P212/1,1.1062718518319803,-112
2023-10-24,9606182,IJ-118,SA05780,178,41,17,1.0,PC,N-142/67,0.5198222332056176,-111
2023-01-31,1537069,IJ-118,SA02961,276,78,5,1.0,PC,N-142/67,0.686473318244775,-377
2023-02-07,9962861,IJ-046,SA02961,468,58,11,1.0,PC,N-142/67,1.1874266013837373,-370
2023-12-04,8890143,IJ-118,SA05780,100,61,43,1.0,PC,P212/1,1.10404887883139,-70
2023-06-09,6556403,IJ-046,SA05780,388,76,12,1.0,PC,P212/1,1.383996119519745,-248
2023-01-02,8810695,IJ-118,SA02004,277,51,2,1.0,PC,P212/1,0.586981559419914,-406
2023-09-22,8282828,IJ-117,SA02961,182,87,7,1.0,PC,P212/1,0.7961734443766113,-143
2023-07-27,2670254,IJ-117,SA02004,639,38,31,1.0,PC,P212/1,1.0109693471300818,-200
2023-08-17,7856317,IJ-046,SA02004,850,33,46,1.0,PC,N-142/67,1.0178471612325402,-179
2023-03-14,5864171,IJ-118,SA02961,548,98,6,1.0,PC,N-142/67,1.1406146016436174,-335
2023-12-25,6214468,IJ-117,SA02961,224,29,44,1.0,PC,P212/1,1.2221819211022313,-49
2023-01-27,1795158,IJ-118,SA05780,321,89,12,1.0,PC,N-142/67,0.8463506441906271,-381
2023-04-30,5980571,IJ-118,SA02961,889,71,31,1.0,PC,N-142/67,0.672583152705688,-288
2023-07-30,9275883,IJ-118,SA02961,722,43,10,1.0,PC,N-142/67,0.6507083983120732,-197
2023-06-04,5220804,IJ-117,SA02961,640,77,8,1.0,PC,P212/1,0.5688183452161477,-253
2023-03-11,2508089,IJ-117,SA02961,266,52,34,1.0,PC,N-142/67,1.3291870742481442,-338
2023-11-26,6527298,IJ-117,SA05780,452,77,18,1.0,PC,P212/1,0.6737382393365277,-78
2023-08-02,8441818,IJ-046,SA05780,999,95,38,1.0,PC,N-142/67,0.8931751237529834,-194
2023-02-01,2473425,IJ-046,SA05780,215,68,13,1.0,PC,P212/1,1.4976446107567294,-376
2023-12-24,2282258,IJ-046,SA05780,814,91,10,1.0,PC,N-142/67,1.4712164860089136,-50
2023-01-04,9501933,IJ-117,SA05780,592,88,33,1.0,PC,P212/1,1.0078169536612742,-404
2023-02-16,6620843,IJ-046,SA02961,403,67,2,1.0,PC,N-142/67,0.6274844709174504,-361
2023-05-28,7046165,IJ-117,SA05780,312,24,10,1.0,PC,P212/1,0.7738785195677352,-260
2023-07-09,5598778,IJ-118,SA02004,863,2,19,1.0,PC,N-142/67,0.7693154765658946,-218
2023-11-16,1968662,IJ-046,SA02961,984,38,28,1.0,PC,P212/1,1.4517990705495203,-88
2023-08-07,4256908,IJ-117,SA05780,996,48,17,1.0,PC,N-142/67,1.0482404527136215,-189
2023-08-19,4348079,IJ-046,SA02004,552,64,48,1.0,PC,P212/1,1.296882638454778,-177
2023-08-27,2958757,IJ-046,SA05780,77,6,21,1.0,PC,N-142/67,1.2265847126703977,-169
2023-06-16,7070400,IJ-118,SA02961,169,73,4,1.0,PC,P212/1,0.8819523344260719,-241
2023-01-01,3498165,IJ-046,SA05780,197,66,13,1.0,PC,P212/1,1.4547682216877889,-407
2023-08-28,7628967,IJ-118,SA02004,560,18,34,1.0,PC,P212/1,0.7538030274962979,-168
2023-09-14,9606556,IJ-117,SA02961,445,95,44,1.0,PC,P212/1,0.6047650227865999,-151
2023-09-12,7138028,IJ-118,SA05780,831,54,26,1.0,PC,P212/1,1.241130904893919,-153
2023-03-13,6469144,IJ-118,SA02961,146,63,9,1.0,PC,N-142/67,0.5258571504788738,-336
2023-02-14,1891738,IJ-046,SA02961,519,36,43,1.0,PC,N-142/67,1.1069481535259569,-363
2023-12-17,4042263,IJ-117,SA05780,544,60,15,1.0,PC,N-142/67,0.8991576042978948,-57
2023-06-04,6797781,IJ-118,SA02004,568,92,34,1.0,PC,N-142/67,1.1380952338948949,-253
2023-10-18,3159346,IJ-046,SA05780,52,61,46,1.0,PC,N-142/67,1.1782178005443706,-117
2023-12-25,4890377,IJ-118,SA05780,667,86,8,1.0,PC,P212/1,1.157003957353235,-49
2023-11-13,9925584,IJ-046,SA02961,150,77,25,1.0,PC,P212/1,0.7463145375753196,-91
2023-08-07,5962796,IJ-118,SA02004,227,68,36,1.0,PC,N-142/67,1.4362119315711173,-189
2023-11-17,6977165,IJ-118,SA02004,119,33,21,1.0,PC,P212/1,1.4650640323686615,-87
2023-09-11,1857147,IJ-118,SA05780,515,34,48,1.0,PC,N-142/67,0.7372732111973564,-154
2023-08-15,6230231,IJ-118,SA02961,100,39,19,1.0,PC,P212/1,1.3226646604543943,-181
2023-08-16,4133864,IJ-117,SA02004,177,21,35,1.0,PC,N-142/67,1.1587139476882449,-180
2023-11-17,2807588,IJ-046,SA02961,529,98,13,1.0,PC,N-142/67,1.1096674977712566,-87
2023-07-13,6613420,IJ-118,SA02004,123,40,48,1.0,PC,N-142/67,1.3813757787686745,-214
2023-04-12,1114154,IJ-118,SA02004,94,8,48,1.0,PC,N-142/67,0.9055042026401035,-306
2023-05-16,3966498,IJ-046,SA05780,67,21,9,1.0,PC,P212/1,1.40772961021659,-272
2023-07-05,8300585,IJ-117,SA05780,876,44,19,1.0,PC,N-142/67,1.149956459667609,-222
2023-08-26,2752522,IJ-117,SA02961,365,6,25,1.0,PC,N-142/67,0.9076587445159622,-170
2023-05-26,1201901,IJ-118,SA02961,831,15,29,1.0,PC,N-142/67,1.3567037767169785,-262
2023-03-24,4047628,IJ-118,SA02961,735,73,37,1.0,PC,P212/1,1.096025036889019,-325
2023-01-10,3646722,IJ-118,SA02961,189,79,18,1.0,PC,N-142/67,0.6935942635700705,-398
2023-11-05,9276335,IJ-046,SA02961,648,76,28,1.0,PC,N-142/67,1.43940047668401,-99
2023-05-23,4364941,IJ-046,SA05780,53,5,40,1.0,PC,P212/1,0.5464978402256971,-265
2023-02-25,7901161,IJ-046,SA05780,100,74,9,1.0,PC,N-142/67,0.6481257312919231,-352
2023-03-23,5786866,IJ-046,SA05780,143,16,37,1.0,PC,P212/1,1.135073087026261,-326
2023-05-27,2294066,IJ-046,SA02004,922,77,25,1.0,PC,N-142/67,0.8950630133698101,-261
2023-01-30,2595342,IJ-046,SA05780,594,88,15,1.0,PC,N-142/67,0.6683328316735505,-378
2023-09-05,9220602,IJ-117,SA02961,757,79,31,1.0,PC,N-142/67,0.5675922249543603,-160
2023-04-15,2270921,IJ-118,SA02961,247,27,5,1.0,PC,P212/1,0.9797889721243945,-303
2023-08-28,6690178,IJ-046,SA02004,25,82,5,1.0,PC,P212/1,0.8869855752606116,-168
2023-09-07,2507954,IJ-118,SA05780,759,99,4,1.0,PC,N-142/67,1.115457809062821,-158
2023-10-21,8830961,IJ-046,SA02004,186,54,21,1.0,PC,P212/1,1.314855678133385,-114
2023-09-26,5410154,IJ-046,SA05780,780,70,38,1.0,PC,N-142/67,0.7764319051413401,-139
2023-12-26,6930801,IJ-118,SA02004,492,14,10,1.0,PC,N-142/67,0.7778752184605623,-48
2023-10-31,8597634,IJ-046,SA05780,775,85,23,1.0,PC,N-142/67,1.011708822765696,-104
2023-03-24,7799215,IJ-117,SA02961,933,97,1,1.0,PC,N-142/67,1.0714648281742998,-325
2023-09-26,9716596,IJ-117,SA05780,723,89,4,1.0,PC,P212/1,0.5052091694884453,-139
2023-05-21,2646962,IJ-046,SA02961,598,83,14,1.0,PC,N-142/67,1.0332556692668873,-267
2023-06-19,1048123,IJ-046,SA02004,474,54,49,1.0,PC,N-142/67,0.7460127397374624,-238
2023-10-30,9230600,IJ-117,SA02961,340,52,41,1.0,PC,P212/1,0.6460715681039627,-105
2023-09-05,7439685,IJ-117,SA02961,575,30,25,1.0,PC,P212/1,1.2090617115938103,-160
2023-12-05,6424960,IJ-117,SA02961,493,13,47,1.0,PC,P212/1,1.1583810895774598,-69
2023-12-30,2851146,IJ-117,SA02004,338,16,49,1.0,PC,N-142/67,1.2933115352309656,-44
2023-05-16,4534869,IJ-117,SA02004,770,91,8,1.0,PC,N-142/67,0.8669953931127662,-272
2023-04-12,2337884,IJ-117,SA02961,144,89,24,1.0,PC,P212/1,1.3022788974853183,-306
2023-07-19,7303126,IJ-046,SA02004,927,30,13,1.0,PC,P212/1,0.6354997788708183,-208
2023-01-25,6187972,IJ-118,SA02961,29,35,48,1.0,PC,P212/1,0.7431721395057873,-383
2023-07-15,6727277,IJ-117,SA02004,569,11,19,1.0,PC,N-142/67,0.6250620884802714,-212
2023-02-10,1230225,IJ-046,SA02961,651,80,7,1.0,PC,N-142/67,0.7473958802894479,-367
2023-04-26,9159529,IJ-117,SA02004,303,37,18,1.0,PC,N-142/67,1.291121194054096,-292
2023-10-21,3980787,IJ-046,SA02961,396,74,5,1.0,PC,N-142/67,1.3617932193749767,-114
2023-08-11,7443897,IJ-117,SA02004,351,68,10,1.0,PC,N-142/67,0.5997520502268503,-185
2023-07-05,6411117,IJ-046,SA02961,192,77,40,1.0,PC,P212/1,1.40757901510313,-222
2023-06-16,6142130,IJ-117,SA02961,31,96,8,1.0,PC,P212/1,1.4173435038832847,-241
2023-05-31,3848861,IJ-046,SA05780,423,21,9,1.0,PC,P212/1,0.5927842678105134,-257
2023-09-24,4097855,IJ-117,SA02004,77,81,3,1.0,PC,N-142/67,1.1129212128589892,-141
2023-07-21,5329414,IJ-118,SA02004,113,54,39,1.0,PC,N-142/67,1.3225261190935507,-206
2023-12-09,4720743,IJ-046,SA02961,117,37,20,1.0,PC,N-142/67,1.3337558890321444,-65
2023-10-21,9865187,IJ-046,SA05780,197,99,22,1.0,PC,N-142/67,1.1154854378428767,-114
