Data de Produção Acumulada,Cod. Ordem,Cod Recurso,Cod Produto,Qt. Total Acumulada Produzida até a data específica,Qt. Acumulada Refugada até a data específica,Qtd. Acumulada total Retrabalhada até a data específica,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo total de Massa Acumulada,Tempo Restante para Manutenção
2023-12-08,6924840,IJ-118,SA02961,572,43,16,1.0,PC,P212/1,1.4288070830667245,-382
2023-04-21,1438511,IJ-046,SA02961,986,82,43,1.0,PC,P212/1,0.7777272459201235,-613
2023-07-10,3701354,IJ-046,SA05780,962,82,39,1.0,PC,P212/1,1.4172963207337275,-533
2023-08-28,1983150,IJ-118,SA02004,431,75,43,1.0,PC,N-142/67,1.1629958459049847,-484
2023-12-27,6332756,IJ-046,SA02961,621,55,27,1.0,PC,P212/1,0.9374401552580581,-363
2023-09-17,7388507,IJ-118,SA02004,116,20,8,1.0,PC,P212/1,0.600364596534343,-464
2023-01-08,8124595,IJ-117,SA05780,927,80,42,1.0,PC,P212/1,0.9134822978789299,-716
2023-11-20,6501662,IJ-117,SA05780,470,10,27,1.0,PC,N-142/67,0.8745810201250903,-400
2023-05-26,2402494,IJ-046,SA05780,963,16,11,1.0,PC,P212/1,0.6281502664325848,-578
2023-03-12,7671032,IJ-117,SA05780,512,42,29,1.0,PC,N-142/67,0.7060936516926594,-653
2023-07-10,4924857,IJ-046,SA02961,160,38,15,1.0,PC,N-142/67,1.102389251695043,-533
2023-12-13,7639029,IJ-046,SA02961,126,93,30,1.0,PC,P212/1,1.12972313590631,-377
2023-08-29,6080156,IJ-046,SA05780,409,44,43,1.0,PC,P212/1,0.5978245673859844,-483
2023-02-01,6152941,IJ-118,SA05780,915,20,49,1.0,PC,P212/1,0.7739597897142905,-692
2023-06-21,5906961,IJ-118,SA05780,989,87,1,1.0,PC,P212/1,1.0090339834969118,-552
2023-03-06,9040168,IJ-118,SA05780,982,52,48,1.0,PC,P212/1,1.3930956245580182,-659
2023-02-07,2665980,IJ-046,SA05780,35,28,27,1.0,PC,N-142/67,1.2167090103695286,-686
2023-01-13,6446614,IJ-117,SA02961,13,66,37,1.0,PC,P212/1,0.9650171811747067,-711
2023-01-28,2082108,IJ-046,SA02961,344,25,45,1.0,PC,P212/1,1.1088066048713365,-696
2023-11-19,6678937,IJ-118,SA05780,802,83,6,1.0,PC,P212/1,1.1868476688269292,-401
2023-06-07,1903532,IJ-118,SA02004,500,62,35,1.0,PC,N-142/67,1.3727317991936405,-566
2023-03-11,7954153,IJ-118,SA05780,389,90,2,1.0,PC,N-142/67,1.2447298518862018,-654
2023-10-18,8379016,IJ-117,SA05780,363,81,5,1.0,PC,N-142/67,0.5708135769378787,-433
2023-01-02,3184623,IJ-118,SA02004,423,7,20,1.0,PC,P212/1,0.5317442062143779,-722
2023-10-09,1185207,IJ-117,SA02004,201,83,36,1.0,PC,N-142/67,1.1874335927307724,-442
2023-02-12,4209801,IJ-046,SA05780,351,70,17,1.0,PC,N-142/67,1.109582943113871,-681
2023-10-07,4915334,IJ-046,SA02961,752,2,15,1.0,PC,P212/1,1.1123572514454652,-444
2023-10-27,8142556,IJ-118,SA02004,113,53,37,1.0,PC,P212/1,0.9383601807031918,-424
2023-03-07,4350342,IJ-117,SA02961,826,97,20,1.0,PC,P212/1,1.3936194833395341,-658
2023-10-05,7820379,IJ-046,SA02004,883,68,40,1.0,PC,N-142/67,1.4450971896782827,-446
2023-02-07,1246398,IJ-046,SA02004,28,52,5,1.0,PC,P212/1,0.9493535332550826,-686
2023-04-18,8138334,IJ-117,SA02004,832,23,28,1.0,PC,N-142/67,0.5789038492176118,-616
2023-01-05,6338017,IJ-046,SA02004,314,15,18,1.0,PC,N-142/67,0.8303506460051789,-719
2023-12-29,5585844,IJ-118,SA02961,777,16,33,1.0,PC,N-142/67,0.9734169131764515,-361
2023-05-02,3756419,IJ-118,SA05780,136,36,13,1.0,PC,N-142/67,1.056807098151764,-602
2023-08-11,7651588,IJ-118,SA02004,875,32,32,1.0,PC,P212/1,0.6634056638696005,-501
2023-04-12,1346078,IJ-118,SA05780,851,60,37,1.0,PC,P212/1,0.6757135099514432,-622
2023-01-01,9637925,IJ-046,SA05780,650,43,16,1.0,PC,N-142/67,0.6376823266860735,-723
2023-12-29,7935414,IJ-046,SA05780,222,44,13,1.0,PC,N-142/67,1.144548366274875,-361
2023-01-16,9438476,IJ-117,SA02004,550,88,6,1.0,PC,N-142/67,0.7611300183020984,-708
2023-01-10,4665765,IJ-117,SA02004,87,96,15,1.0,PC,N-142/67,0.793192576557828,-714
2023-02-02,8775719,IJ-118,SA02004,253,14,10,1.0,PC,N-142/67,1.4572488651145692,-691
2023-03-19,8284571,IJ-046,SA02004,362,34,28,1.0,PC,P212/1,1.422480416139244,-646
2023-08-30,3698469,IJ-118,SA02961,697,18,38,1.0,PC,P212/1,1.4672092986774232,-482
2023-07-13,3490136,IJ-117,SA05780,509,61,33,1.0,PC,P212/1,0.7349539576514158,-530
2023-10-23,1142005,IJ-118,SA02004,25,39,32,1.0,PC,N-142/67,0.9505347385681163,-428
2023-01-10,5408800,IJ-046,SA05780,273,1,7,1.0,PC,P212/1,0.8716294871505645,-714
2023-05-24,1712468,IJ-046,SA05780,845,2,26,1.0,PC,N-142/67,1.3961393597209073,-580
2023-06-30,3110412,IJ-046,SA02004,247,44,34,1.0,PC,N-142/67,1.2556615358093444,-543
2023-10-12,2153510,IJ-117,SA05780,127,38,10,1.0,PC,N-142/67,1.2323744977073987,-439
2023-08-04,9937421,IJ-117,SA02961,129,27,34,1.0,PC,P212/1,1.3640476044261018,-508
2023-12-15,1391127,IJ-118,SA02961,537,97,34,1.0,PC,N-142/67,0.7821737841528641,-375
2023-03-31,3133119,IJ-117,SA02004,396,71,16,1.0,PC,P212/1,1.2390991073319833,-634
2023-08-28,4270317,IJ-046,SA02004,887,55,1,1.0,PC,N-142/67,1.275148039624213,-484
2023-04-14,1008740,IJ-118,SA05780,696,78,25,1.0,PC,N-142/67,0.9538066646344608,-620
2023-04-26,3760597,IJ-118,SA05780,126,13,18,1.0,PC,P212/1,0.8507714634734839,-608
2023-05-25,3026903,IJ-046,SA02004,700,17,17,1.0,PC,N-142/67,0.6909054143070774,-579
2023-12-25,5141362,IJ-117,SA02004,459,26,42,1.0,PC,N-142/67,0.6764712950567177,-365
2023-01-17,4426823,IJ-117,SA02961,981,54,18,1.0,PC,N-142/67,0.8526744956845633,-707
2023-03-16,3473343,IJ-117,SA05780,675,30,36,1.0,PC,P212/1,0.9986581814413159,-649
2023-08-04,7902547,IJ-118,SA02004,471,53,27,1.0,PC,N-142/67,1.277836391622401,-508
2023-09-10,8742182,IJ-046,SA02004,582,22,49,1.0,PC,N-142/67,1.4275346010838885,-471
2023-02-21,6539043,IJ-117,SA02961,324,69,23,1.0,PC,P212/1,0.6843606678158971,-672
2023-11-13,6918567,IJ-117,SA02961,672,61,9,1.0,PC,P212/1,1.472347135840954,-407
2023-12-01,2129558,IJ-117,SA02961,801,71,45,1.0,PC,P212/1,1.3873808984212563,-389
2023-01-31,9367855,IJ-118,SA02004,915,5,7,1.0,PC,N-142/67,1.0397455616895495,-693
2023-08-04,7654883,IJ-118,SA02961,225,62,42,1.0,PC,N-142/67,0.5981622852650857,-508
2023-08-10,2058044,IJ-046,SA05780,445,60,29,1.0,PC,N-142/67,1.042617410048364,-502
2023-07-04,7162505,IJ-118,SA05780,651,80,19,1.0,PC,N-142/67,0.9535978932016236,-539
2023-07-16,1015278,IJ-117,SA05780,250,3,2,1.0,PC,P212/1,0.6148175756312803,-527
2023-11-09,8392673,IJ-117,SA02961,958,45,46,1.0,PC,P212/1,1.1982198338086185,-411
2023-10-27,5133378,IJ-118,SA05780,943,78,33,1.0,PC,N-142/67,0.657309951884196,-424
2023-10-15,8015616,IJ-118,SA02961,869,27,44,1.0,PC,P212/1,1.3791876410630142,-436
2023-12-18,7484973,IJ-117,SA02961,646,99,15,1.0,PC,N-142/67,0.8918953464901599,-372
2023-01-29,5896254,IJ-117,SA02961,555,60,26,1.0,PC,P212/1,1.1655001773209201,-695
2023-08-17,2675524,IJ-117,SA02004,459,79,7,1.0,PC,P212/1,0.5602261200552962,-495
2023-09-30,7361723,IJ-117,SA05780,856,61,14,1.0,PC,P212/1,0.6503248002884364,-451
2023-03-28,3422230,IJ-117,SA02961,579,40,19,1.0,PC,N-142/67,1.3833227824424401,-637
2023-06-16,2023237,IJ-117,SA02004,384,47,12,1.0,PC,N-142/67,1.2454128235339774,-557
2023-09-24,7828787,IJ-046,SA02004,259,96,17,1.0,PC,N-142/67,1.2246539707811146,-457
2023-05-02,2832079,IJ-118,SA05780,685,65,37,1.0,PC,P212/1,0.6450116321120979,-602
2023-12-08,3616616,IJ-046,SA02004,105,24,6,1.0,PC,N-142/67,1.122201229606525,-382
2023-10-30,5653795,IJ-117,SA02961,294,60,20,1.0,PC,N-142/67,0.7819803248327658,-421
2023-03-05,9596230,IJ-117,SA02961,407,11,41,1.0,PC,P212/1,1.3458118258328486,-660
2023-02-26,8527547,IJ-046,SA02961,53,18,8,1.0,PC,P212/1,0.7562235438745358,-667
2023-03-16,9633729,IJ-117,SA02961,968,17,22,1.0,PC,N-142/67,1.4252530469698503,-649
2023-03-29,1342422,IJ-046,SA02004,746,70,9,1.0,PC,N-142/67,1.1199635172660938,-636
2023-02-10,3285430,IJ-117,SA02961,799,10,12,1.0,PC,P212/1,1.1684452056100476,-683
2023-11-17,5848067,IJ-117,SA05780,87,70,29,1.0,PC,N-142/67,0.5244602896193581,-403
2023-05-19,3796001,IJ-117,SA02004,347,95,4,1.0,PC,P212/1,1.1943812742327893,-585
2023-05-12,6422180,IJ-118,SA05780,754,39,27,1.0,PC,N-142/67,0.6767472874159349,-592
2023-12-11,2643021,IJ-117,SA02961,132,81,39,1.0,PC,N-142/67,1.23230348646006,-379
2023-09-19,6070166,IJ-046,SA02004,742,67,31,1.0,PC,P212/1,1.0394061666487364,-462
2023-05-19,9694016,IJ-117,SA02004,520,34,13,1.0,PC,N-142/67,0.5735670068209164,-585
2023-10-12,8730577,IJ-046,SA02004,49,65,21,1.0,PC,N-142/67,1.0262759983581222,-439
2023-02-04,8351908,IJ-117,SA05780,621,82,26,1.0,PC,P212/1,1.1019028619319458,-689
2023-01-10,1782876,IJ-117,SA02004,851,47,20,1.0,PC,N-142/67,1.482462099022907,-714
2023-03-16,7860349,IJ-117,SA02961,462,34,23,1.0,PC,P212/1,1.2961967694345682,-649
2023-05-16,8103472,IJ-046,SA05780,90,99,36,1.0,PC,P212/1,0.6999223582208073,-588
2023-01-01,8503024,IJ-046,SA05780,835,25,22,1.0,PC,P212/1,1.1745106458102277,-723
2023-06-14,5717813,IJ-118,SA02961,742,52,5,1.0,PC,N-142/67,0.8537465666397883,-559
2023-08-18,7107754,IJ-046,SA05780,24,43,5,1.0,PC,N-142/67,0.6683208305036525,-494
2023-08-13,6874383,IJ-117,SA02004,457,53,24,1.0,PC,P212/1,1.3458737440099169,-499
2023-01-24,3202220,IJ-117,SA02004,914,8,5,1.0,PC,N-142/67,0.5249632832882022,-700
2023-06-13,9705844,IJ-117,SA02004,262,15,17,1.0,PC,P212/1,0.8578095809258712,-560
2023-08-01,8164910,IJ-117,SA02004,951,10,26,1.0,PC,N-142/67,0.8995181854642859,-511
2023-04-23,9971338,IJ-118,SA02961,100,1,17,1.0,PC,N-142/67,0.8117418242645982,-611
2023-05-27,6687917,IJ-117,SA02961,610,29,23,1.0,PC,N-142/67,0.8468613078410373,-577
2023-05-17,4989288,IJ-117,SA02004,424,29,2,1.0,PC,P212/1,0.9423766591194993,-587
2023-05-26,5023001,IJ-118,SA05780,759,35,29,1.0,PC,P212/1,0.8389857926598626,-578
2023-02-06,2876088,IJ-046,SA02004,325,74,15,1.0,PC,N-142/67,0.9772257520317601,-687
2023-10-18,9386867,IJ-117,SA02961,543,10,24,1.0,PC,N-142/67,0.7351414080903641,-433
2023-05-22,4668607,IJ-117,SA02961,351,96,22,1.0,PC,N-142/67,1.2916206633228677,-582
2023-07-31,7905138,IJ-118,SA05780,826,53,3,1.0,PC,P212/1,0.7835469642707666,-512
2023-12-27,4494050,IJ-046,SA02004,124,68,4,1.0,PC,P212/1,1.0717927067495792,-363
2023-06-12,8287682,IJ-118,SA05780,147,65,11,1.0,PC,P212/1,1.025639451801739,-561
2023-11-02,1154546,IJ-118,SA02961,143,37,47,1.0,PC,N-142/67,1.0244239469042618,-418
2023-04-18,1012214,IJ-117,SA02961,382,18,38,1.0,PC,P212/1,0.6568995321537803,-616
2023-08-14,8972849,IJ-117,SA02004,838,37,12,1.0,PC,N-142/67,1.3680661943635255,-498
2023-07-24,3620370,IJ-117,SA02961,130,26,42,1.0,PC,N-142/67,0.8139383579320764,-519
2023-03-10,5124335,IJ-117,SA05780,498,75,6,1.0,PC,N-142/67,1.1476878663160304,-655
2023-07-26,5928186,IJ-046,SA05780,814,33,29,1.0,PC,N-142/67,0.6314781196078078,-517
2023-07-16,9001827,IJ-117,SA02961,537,3,32,1.0,PC,P212/1,1.2739801601545908,-527
2023-07-04,1872552,IJ-117,SA02004,627,74,48,1.0,PC,P212/1,0.8939843207258035,-539
2023-07-09,4719166,IJ-117,SA02004,232,19,14,1.0,PC,N-142/67,0.9707786013507329,-534
2023-12-29,3801347,IJ-118,SA02961,494,61,29,1.0,PC,P212/1,1.3112314037441766,-361
2023-09-24,5416620,IJ-118,SA05780,535,80,7,1.0,PC,P212/1,0.8255204946597577,-457
2023-07-22,8861347,IJ-118,SA02004,319,34,36,1.0,PC,P212/1,0.5471257640038215,-521
2023-07-24,7547953,IJ-118,SA02004,804,48,27,1.0,PC,N-142/67,1.1744747024682018,-519
2023-08-18,9644349,IJ-118,SA02004,530,1,45,1.0,PC,N-142/67,1.3027914534490361,-494
2023-07-09,5047097,IJ-118,SA02961,670,82,40,1.0,PC,N-142/67,1.0286961049487027,-534
2023-11-01,2198336,IJ-046,SA02961,878,44,34,1.0,PC,N-142/67,0.6101288925693314,-419
2023-11-06,1368107,IJ-118,SA02004,929,67,40,1.0,PC,N-142/67,1.1661841864794102,-414
2023-02-24,9814961,IJ-046,SA02004,491,64,15,1.0,PC,N-142/67,1.1021634808735208,-669
2023-09-19,2134627,IJ-117,SA05780,896,63,44,1.0,PC,P212/1,1.3258458145394965,-462
2023-12-20,5819028,IJ-117,SA02961,469,64,27,1.0,PC,P212/1,1.1437009861441982,-370
2023-02-09,6080727,IJ-117,SA05780,508,37,36,1.0,PC,N-142/67,0.7236654550748619,-684
2023-04-16,7541580,IJ-118,SA02961,894,68,1,1.0,PC,P212/1,0.8138210336809201,-618
2023-09-19,4561821,IJ-117,SA05780,203,38,12,1.0,PC,N-142/67,1.1999683105233558,-462
2023-05-12,7871680,IJ-046,SA02004,953,27,26,1.0,PC,N-142/67,0.5040652895978491,-592
2023-06-14,4531648,IJ-046,SA02961,598,29,10,1.0,PC,N-142/67,0.8381054250460372,-559
2023-03-13,4308038,IJ-118,SA02004,481,27,15,1.0,PC,P212/1,1.254131906251713,-652
2023-06-15,8949387,IJ-046,SA02961,91,13,14,1.0,PC,N-142/67,0.6770954730059864,-558
2023-08-25,8671504,IJ-046,SA05780,403,81,42,1.0,PC,N-142/67,0.8180504977051628,-487
2023-10-02,2214658,IJ-117,SA02961,701,8,46,1.0,PC,N-142/67,1.2647669781515383,-449
2023-04-04,9695697,IJ-118,SA02961,779,34,1,1.0,PC,P212/1,1.259155520502122,-630
2023-07-14,3975728,IJ-118,SA05780,844,17,20,1.0,PC,P212/1,1.3024361601539356,-529
2023-07-26,6481772,IJ-046,SA02961,743,63,12,1.0,PC,N-142/67,0.8699299356988054,-517
2023-04-12,4211886,IJ-117,SA02961,775,76,1,1.0,PC,N-142/67,1.3121068413900363,-622
2023-11-03,5763719,IJ-118,SA02004,861,80,34,1.0,PC,P212/1,1.1900569211838183,-417
2023-11-24,9190047,IJ-046,SA05780,428,17,42,1.0,PC,N-142/67,0.9109765337704594,-396
2023-08-22,9204834,IJ-118,SA05780,299,93,18,1.0,PC,N-142/67,1.0163180424646332,-490
2023-07-31,5865079,IJ-117,SA02961,450,41,10,1.0,PC,N-142/67,1.0141748849546932,-512
2023-04-26,7012912,IJ-118,SA05780,12,80,24,1.0,PC,P212/1,0.9552983487038528,-608
2023-01-08,6601285,IJ-117,SA02004,923,58,10,1.0,PC,P212/1,0.5257262529585294,-716
2023-03-31,4745966,IJ-046,SA02004,378,27,39,1.0,PC,P212/1,0.5659241855671698,-634
2023-03-02,4385282,IJ-118,SA02004,448,60,23,1.0,PC,P212/1,1.417379927792823,-663
2023-08-26,2786555,IJ-117,SA02004,63,33,30,1.0,PC,P212/1,1.1252505094367953,-486
2023-02-05,7144247,IJ-117,SA02961,546,42,29,1.0,PC,N-142/67,0.7433700263569561,-688
2023-06-21,1993719,IJ-118,SA05780,219,85,5,1.0,PC,P212/1,1.3252218267752305,-552
2023-03-21,9198183,IJ-117,SA02961,534,7,14,1.0,PC,N-142/67,0.7197752966209068,-644
2023-09-01,1703240,IJ-046,SA02961,664,89,15,1.0,PC,N-142/67,0.743660973588493,-480
2023-06-13,2886636,IJ-118,SA05780,279,19,9,1.0,PC,N-142/67,0.6872153204120581,-560
2023-12-29,6001587,IJ-117,SA02004,362,27,31,1.0,PC,N-142/67,0.6130979021902477,-361
2023-11-15,8545827,IJ-046,SA02004,655,39,35,1.0,PC,P212/1,0.885479446380392,-405
2023-07-16,9832413,IJ-046,SA02961,172,61,37,1.0,PC,N-142/67,0.9303732062666141,-527
2023-03-31,8562112,IJ-118,SA02961,809,60,20,1.0,PC,N-142/67,0.6767995906046824,-634
2023-01-04,3235869,IJ-117,SA02961,216,24,5,1.0,PC,N-142/67,1.0374862053806506,-720
2023-12-27,9551409,IJ-046,SA02004,110,83,20,1.0,PC,N-142/67,0.7415571136810271,-363
2023-12-16,8421378,IJ-117,SA02961,405,9,45,1.0,PC,N-142/67,1.0483775102751014,-374
2023-03-18,9242641,IJ-117,SA02961,698,6,3,1.0,PC,P212/1,1.1984955430418196,-647
2023-09-12,2049540,IJ-117,SA02961,390,98,14,1.0,PC,P212/1,1.4709395175629136,-469
2023-08-04,1825499,IJ-046,SA02004,654,54,37,1.0,PC,P212/1,0.5911972726086051,-508
2023-12-20,2782362,IJ-046,SA05780,332,13,25,1.0,PC,N-142/67,1.3375717333026662,-370
2023-01-22,7089623,IJ-117,SA02961,566,30,31,1.0,PC,P212/1,0.719208173129477,-702
2023-08-06,3757635,IJ-118,SA05780,818,39,16,1.0,PC,N-142/67,0.6121485807929676,-506
2023-10-19,7114631,IJ-117,SA02004,309,17,25,1.0,PC,N-142/67,1.222443752133033,-432
2023-03-19,7618007,IJ-118,SA02961,586,51,9,1.0,PC,N-142/67,0.6480204210017338,-646
2023-11-11,7850542,IJ-118,SA05780,413,73,32,1.0,PC,N-142/67,1.1385407722834966,-409
2023-06-18,2099275,IJ-046,SA02961,954,98,36,1.0,PC,N-142/67,1.2764259124990307,-555
2023-01-26,9048981,IJ-118,SA02004,71,28,28,1.0,PC,N-142/67,0.5799998405616095,-698
2023-03-11,1458748,IJ-046,SA05780,488,72,28,1.0,PC,P212/1,0.8908312068415238,-654
2023-06-04,4856291,IJ-117,SA02004,837,96,49,1.0,PC,P212/1,0.7019099520100182,-569
2023-10-11,3761591,IJ-117,SA05780,612,35,21,1.0,PC,N-142/67,1.2972360503904663,-440
2023-06-19,6664901,IJ-118,SA02961,398,24,23,1.0,PC,N-142/67,0.5580219961792975,-554
2023-10-26,1596151,IJ-118,SA02004,379,32,17,1.0,PC,N-142/67,1.0040242693240802,-425
2023-08-08,2069610,IJ-118,SA02961,816,58,31,1.0,PC,N-142/67,1.1406981181105953,-504
2023-04-20,8753426,IJ-118,SA05780,432,1,9,1.0,PC,P212/1,1.0424254388158323,-614
2023-09-12,2069492,IJ-118,SA02004,361,41,18,1.0,PC,N-142/67,1.4211172531245688,-469
2023-06-19,1691659,IJ-118,SA02004,461,94,4,1.0,PC,P212/1,0.8627399628102753,-554
2023-09-19,1685322,IJ-118,SA05780,148,79,17,1.0,PC,P212/1,0.9540781574442868,-462
2023-02-24,4021403,IJ-046,SA02961,431,57,34,1.0,PC,N-142/67,0.9748644637250579,-669
2023-09-18,8289468,IJ-118,SA02004,629,18,47,1.0,PC,N-142/67,0.6248022555149533,-463
2023-08-13,1741238,IJ-118,SA02004,607,80,4,1.0,PC,N-142/67,0.5087342334354086,-499
2023-05-24,8891973,IJ-118,SA02004,534,7,23,1.0,PC,P212/1,0.7213875614382087,-580
2023-12-20,4271229,IJ-117,SA02961,843,94,23,1.0,PC,N-142/67,0.6027069869344923,-370
2023-03-25,6018406,IJ-118,SA05780,498,59,20,1.0,PC,P212/1,1.4136005410162475,-640
2023-02-13,2567953,IJ-118,SA02004,166,56,24,1.0,PC,N-142/67,0.5737802510705373,-680
2023-07-31,3817053,IJ-046,SA02004,51,52,12,1.0,PC,P212/1,0.8592567567077931,-512
2023-03-16,4356341,IJ-117,SA02961,906,25,28,1.0,PC,P212/1,0.7726352412655403,-649
2023-09-04,4725302,IJ-046,SA02004,108,73,5,1.0,PC,N-142/67,0.752196941506516,-477
2023-09-28,5474437,IJ-117,SA02961,274,58,15,1.0,PC,N-142/67,0.737201677284962,-453
2023-03-30,8373938,IJ-118,SA05780,105,24,40,1.0,PC,P212/1,0.9435991731764296,-635
2023-11-21,9166167,IJ-118,SA02004,789,73,26,1.0,PC,N-142/67,1.0776811910708317,-399
2023-06-09,5870876,IJ-046,SA02961,59,51,23,1.0,PC,P212/1,0.7709445349277111,-564
2023-05-01,5048272,IJ-046,SA02004,214,80,44,1.0,PC,P212/1,0.6152760467602255,-603
2023-07-07,1514712,IJ-117,SA05780,501,7,16,1.0,PC,N-142/67,0.788259959560458,-536
2023-05-12,9940989,IJ-046,SA05780,331,58,7,1.0,PC,N-142/67,0.5590740850209888,-592
2023-05-14,4321975,IJ-117,SA02961,64,5,42,1.0,PC,P212/1,1.466148464687777,-590
2023-12-25,8974138,IJ-046,SA02004,546,88,11,1.0,PC,P212/1,0.8402599111689756,-365
2023-02-26,1790966,IJ-117,SA05780,151,97,18,1.0,PC,P212/1,1.4751243076107727,-667
